# Waterlily arrives with a warning
Laela24GMale;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. "My, what a fine specimen," Laela comments, running her free hand down into your pants to grope fondle your cock.\n  While her touch is a bit comforting and her perfume is intoxicating, your own particular sexual orientation doesn't cause any reaction. Laela senses this and frowns. "Not into women, are you?" she queries before getting a sly smirk on her face. She tosses aside the wine glass and, in the blink of an eye, both her hands glow blue with magical energy, with which she forcefully grabs your crotch over your clothes. It only takes a moment, but you can feel your cock getting hard. Your mind no longer sees Laela as just another woman, but as an object of desire. "See?" the dark elf comments, taking her hands back off of you, the blue energies dissipating. "All you needed was a little convincing."\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a man's touch for tonight.";;;;;;;;;;;;;x
Laela24Futa;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. "My, what a fine specimen," Laela comments, running her free hand up the front of your bodice to grope your clothed breasts. Her hand runs lower, and you can hear a barely-audible gasp from the dark elf as her fingers come into contact with your cock. "Mmm... I love women who are... special."\n  While her touch is a bit comforting and her perfume is intoxicating, your own particular sexual orientation doesn't cause any reaction. Laela senses this and frowns. "Not into women, are you?" she queries before getting a sly smirk on her face. She tosses aside the wine glass and, in the blink of an eye, both her hands glow blue with magical energy, with which she forcefully grabs both a breast and your crotch over your clothes. It only takes a moment, but you can feel your nipples harden, your pussy getting wet, and your cock getting hard. Your mind no longer sees Laela as just another woman, but as an object of desire. "See?" the dark elf comments, taking her hands back off of you, the blue energies dissipating. "All you needed was a little convincing."\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a special touch for tonight.";;;;;;;;;;;;;x
Laela24GFemale;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. "My, what a fine specimen," Laela comments, running her free hand up the front of your bodice to grope your clothed breasts.\n  While her touch is a bit comforting, what really sets you off is her intoxicating scent. Whether it is from a perfume she is wearing or some unknown pheromone she is extruding, you don't know and don't rightly care. Your body's sexual desire is kicked into overdrive, causing your nipples to harden and your pussy to get wet at just the proximity to Laela. The woman notices this too, and gets a devilish grin before taking her hands back off of you. The only thing you can focus on are thoughts of ravashing the woman.\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a woman's touch for tonight.";;;;;;;;;;;;;x
Laela24Male;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. "My, what a fine specimen," Laela comments, running her free hand down into your pants to grope fondle your cock.\n  While her touch is a bit comforting, what really sets you off is her intoxicating scent. Whether it is from a perfume she is wearing or some unknown pheromone she is extruding, you don't know and don't rightly care. Your body's sexual desire is kicked into overdrive, causing your cock to get hard at just the proximity to Laela. The woman notices this too, and gets a devilish grin before taking her hands back off of you. The only thing you can focus on are thoughts of ravashing the woman.\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a man's touch for tonight.";;;;;;;;;;;;;x
Laela24GFuta;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. "My, what a fine specimen," Laela comments, running her free hand up the front of your bodice to grope your clothed breasts. Her hand runs lower, and you can hear a barely-audible gasp from the dark elf as her fingers come into contact with your cock. "Mmm... I love women who are... special."\n  While her touch is a bit comforting, what really sets you off is her intoxicating scent. Whether it is from a perfume she is wearing or some unknown pheromone she is extruding, you don't know and don't rightly care. Your body's sexual desire is kicked into overdrive, causing your nipples to harden, your pussy to get wet, and your cock to get hard at just the proximity to Laela. The woman notices this too, and gets a devilish grin before taking her hands back off of you. The only thing you can focus on are thoughts of ravashing the woman.\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a special touch for tonight.";;;;;;;;;;;;;x
Laela24TT;(Mindlessly) "Yes, my Dark Mistress...";;;;;;;;;;;;;x

Laela25T;Laela's Tent;;;;;;;;;;;;;x
Laela25Female;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. Waterlily is clutching her fists in half-fear and half-anger at the sight of the woman, but you stay her with just a hand. "My, what a fine specimen," Laela comments, running her free hand up the front of your bodice to grope your clothed breasts.\n  While her touch is a bit comforting and her perfume is intoxicating, your own particular sexual orientation doesn't cause any reaction. Laela senses this and frowns. "Not into women, are you?" she queries before getting a sly smirk on her face. She tosses aside the wine glass and, in the blink of an eye, both her hands glow blue with magical energy, with which she forcefully grabs both a breast and your crotch over your clothes. It only takes a moment, but you can feel your nipples harden and your pussy getting wet. Your mind no longer sees Laela as just another woman, but as an object of desire. "See?" the dark elf comments, taking her hands back off of you, the blue energies dissipating. "All you needed was a little convincing."\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a woman's touch for tonight.";;;;;;;;;;;;;x
Laela25GMale;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. Waterlily is clutching her fists in half-fear and half-anger at the sight of the woman, but you stay her with just a hand. "My, what a fine specimen," Laela comments, running her free hand down into your pants to grope fondle your cock.\n  While her touch is a bit comforting and her perfume is intoxicating, your own particular sexual orientation doesn't cause any reaction. Laela senses this and frowns. "Not into women, are you?" she queries before getting a sly smirk on her face. She tosses aside the wine glass and, in the blink of an eye, both her hands glow blue with magical energy, with which she forcefully grabs your crotch over your clothes. It only takes a moment, but you can feel your cock getting hard. Your mind no longer sees Laela as just another woman, but as an object of desire. "See?" the dark elf comments, taking her hands back off of you, the blue energies dissipating. "All you needed was a little convincing."\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a man's touch for tonight.";;;;;;;;;;;;;x
Laela25Futa;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. Waterlily is clutching her fists in half-fear and half-anger at the sight of the woman, but you stay her with just a hand. "My, what a fine specimen," Laela comments, running her free hand up the front of your bodice to grope your clothed breasts. Her hand runs lower, and you can hear a barely-audible gasp from the dark elf as her fingers come into contact with your cock. "Mmm... I love women who are... special."\n  While her touch is a bit comforting and her perfume is intoxicating, your own particular sexual orientation doesn't cause any reaction. Laela senses this and frowns. "Not into women, are you?" she queries before getting a sly smirk on her face. She tosses aside the wine glass and, in the blink of an eye, both her hands glow blue with magical energy, with which she forcefully grabs both a breast and your crotch over your clothes. It only takes a moment, but you can feel your nipples harden, your pussy getting wet, and your cock getting hard. Your mind no longer sees Laela as just another woman, but as an object of desire. "See?" the dark elf comments, taking her hands back off of you, the blue energies dissipating. "All you needed was a little convincing."\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a special touch for tonight.";;;;;;;;;;;;;x
Laela25GFemale;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. Waterlily is clutching her fists in half-fear and half-anger at the sight of the woman, but you stay her with just a hand. "My, what a fine specimen," Laela comments, running her free hand up the front of your bodice to grope your clothed breasts.\n   While her touch is a bit comforting, what really sets you off is her intoxicating scent. Whether it is from a perfume she is wearing or some unknown pheromone she is extruding, you don't know and don't rightly care. Your body's sexual desire is kicked into overdrive, causing your nipples to harden and your pussy to get wet at just the proximity to Laela. The woman notices this too, and gets a devilish grin before taking her hands back off of you. The only thing you can focus on are thoughts of ravashing the woman.\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a woman's touch for tonight.";;;;;;;;;;;;;x
